Property_ID,Stream_ID,Measurement_ID,Event_Name,Is_Key_Event,Sessions_Last_24h,Google_Signals_Enabled,Data_Retention_Months,Consent_Mode_Status,Sample_URL_Query,Enhanced_Measurement_Config,Session_Campaign_Name,Referral_Exclusion_List,Cost_Data_Import_Status,Internal_Traffic_Filter
GA4_517,STREAM_56,G-37734,lead_submit,False,999,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_526,STREAM_58,G-80643,lead_submit,False,685,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_532,STREAM_58,G-47502,session_start,False,1240,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_507,STREAM_49,G-93443,lead_submit,False,2717,True,14,GRANTED,?email=user44@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_544,STREAM_31,G-52935,purchase,False,4652,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_540,STREAM_34,G-72268,page_view,False,4995,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_521,STREAM_10,G-39244,session_start,False,1583,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_503,STREAM_59,G-89470,page_view,True,130,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_503,STREAM_29,G-93391,page_view,False,2947,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_504,STREAM_49,G-83482,purchase,False,482,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,paypal.com,Enabled,Active
GA4_538,STREAM_19,G-69443,page_view,True,1050,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_544,STREAM_59,G-88359,session_start,False,3311,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_513,STREAM_10,G-88584,purchase,True,2671,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_533,STREAM_27,G-51296,session_start,False,3940,True,14,GRANTED,?utm_source=google,video_engagement,evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_500,STREAM_56,G-91482,lead_submit,False,2996,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_528,STREAM_40,G-82002,purchase,False,1038,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_527,STREAM_35,G-95395,page_view,False,3238,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_517,STREAM_35,G-28733,page_view,False,2312,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_535,STREAM_59,G-91496,session_start,False,1345,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_538,STREAM_58,G-48082,page_view,True,1772,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_501,STREAM_52,G-70123,lead_submit,False,4781,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_545,STREAM_35,G-53411,page_view,True,4284,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_526,STREAM_52,G-20967,lead_submit,True,368,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_502,STREAM_27,G-21320,lead_submit,True,2851,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_526,STREAM_30,G-74512,purchase,True,4552,True,14,GRANTED,?email=user16@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_508,STREAM_23,G-97521,purchase,False,3461,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_508,STREAM_55,G-19558,session_start,False,3620,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_533,STREAM_49,G-18921,purchase,False,110,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_509,STREAM_44,G-17072,lead_submit,True,567,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_536,STREAM_50,G-27333,session_start,True,2268,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_511,STREAM_32,G-62294,page_view,True,2197,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_500,STREAM_56,G-62039,page_view,False,4088,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_532,STREAM_23,G-18545,purchase,True,2702,True,14,GRANTED,?utm_source=google,video_engagement,q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_502,STREAM_23,G-88614,session_start,True,3121,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_545,STREAM_32,G-40740,page_view,True,2060,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_536,STREAM_11,G-36341,lead_submit,False,2776,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_538,STREAM_59,G-45211,lead_submit,False,3594,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_544,STREAM_54,G-91389,session_start,True,244,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_543,STREAM_52,G-93999,page_view,True,4038,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_540,STREAM_40,G-28361,page_view,True,1456,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_543,STREAM_21,G-83192,page_view,True,2387,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Disabled,Active
GA4_505,STREAM_48,G-59525,page_view,True,2097,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_535,STREAM_24,G-94052,lead_submit,False,4714,True,2,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_541,STREAM_18,G-86494,session_start,True,994,True,14,GRANTED,?email=user20@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_503,STREAM_57,G-70116,page_view,True,4396,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Evergreen Brand,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_544,STREAM_10,G-54688,lead_submit,False,2368,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_515,STREAM_58,G-90913,page_view,False,3339,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_524,STREAM_45,G-64405,page_view,True,953,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_529,STREAM_35,G-53367,purchase,True,287,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_543,STREAM_44,G-28751,lead_submit,False,1069,True,14,GRANTED,?utm_source=google,video_engagement,spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_543,STREAM_38,G-58164,purchase,True,4025,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_512,STREAM_52,G-74741,page_view,True,2264,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_536,STREAM_34,G-15546,purchase,False,4232,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_503,STREAM_22,G-94851,lead_submit,False,3287,True,14,GRANTED,?email=user34@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_520,STREAM_23,G-66592,page_view,True,4317,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_501,STREAM_59,G-53242,lead_submit,True,2589,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Disabled,Active
GA4_518,STREAM_41,G-47807,purchase,False,4502,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_527,STREAM_32,G-56775,session_start,False,2394,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Q1 Prospecting Video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_527,STREAM_47,G-24647,lead_submit,True,1787,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_530,STREAM_20,G-90312,page_view,True,1103,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_504,STREAM_12,G-78189,session_start,True,711,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_534,STREAM_46,G-79728,session_start,True,1231,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_545,STREAM_38,G-26819,session_start,True,986,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_512,STREAM_18,G-87111,lead_submit,True,1590,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_524,STREAM_13,G-32080,session_start,False,4675,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_541,STREAM_11,G-15547,session_start,False,4838,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Evergreen Brand,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_500,STREAM_42,G-80361,session_start,True,493,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_515,STREAM_46,G-55992,session_start,True,2138,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_535,STREAM_41,G-42967,page_view,False,1924,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_525,STREAM_58,G-44216,session_start,False,4324,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,paypal.com,Enabled,Active
GA4_521,STREAM_18,G-85183,purchase,False,3125,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_536,STREAM_34,G-62411,lead_submit,False,4739,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_501,STREAM_58,G-97421,purchase,False,1469,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_539,STREAM_45,G-74231,purchase,False,779,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_544,STREAM_24,G-55558,page_view,True,1160,True,2,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_519,STREAM_33,G-64589,lead_submit,False,2070,True,2,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_527,STREAM_50,G-81132,session_start,True,2256,True,14,GRANTED,?email=user86@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_518,STREAM_39,G-24341,page_view,True,1648,True,2,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_506,STREAM_42,G-20940,page_view,False,4942,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_521,STREAM_20,G-29870,purchase,True,2754,True,14,GRANTED,?utm_source=google,video_engagement,q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_530,STREAM_33,G-20325,session_start,False,2701,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_544,STREAM_22,G-66250,lead_submit,False,4617,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_514,STREAM_49,G-29372,lead_submit,False,3206,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_521,STREAM_14,G-67872,lead_submit,True,4482,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_542,STREAM_36,G-43975,lead_submit,False,1267,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_519,STREAM_41,G-66475,session_start,False,1514,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Q1 Prospecting Video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_520,STREAM_36,G-29993,purchase,True,4062,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_517,STREAM_60,G-24375,purchase,True,4400,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_524,STREAM_39,G-73947,session_start,True,3615,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_521,STREAM_45,G-15562,lead_submit,True,572,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_537,STREAM_24,G-24782,lead_submit,True,1822,True,2,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_528,STREAM_11,G-78116,purchase,True,530,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_530,STREAM_26,G-35589,purchase,False,1429,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_523,STREAM_40,G-12115,purchase,True,215,True,14,GRANTED,?utm_source=google,video_engagement,q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_516,STREAM_43,G-27093,lead_submit,False,602,True,14,GRANTED,?email=user71@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_506,STREAM_25,G-36494,page_view,True,2730,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,paypal.com,Enabled,Active
GA4_546,STREAM_41,G-58886,lead_submit,False,1381,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_538,STREAM_45,G-53839,session_start,False,3447,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_541,STREAM_25,G-69433,page_view,False,2751,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_529,STREAM_55,G-64727,lead_submit,False,1620,True,2,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_505,STREAM_49,G-96534,session_start,False,1887,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_510,STREAM_37,G-53160,purchase,False,2333,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_521,STREAM_40,G-66071,purchase,True,4501,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_538,STREAM_38,G-60763,session_start,False,1402,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Spring Retargeting 2026,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_522,STREAM_11,G-81536,purchase,True,3924,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_538,STREAM_53,G-13699,page_view,True,1602,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_528,STREAM_18,G-44070,lead_submit,True,4330,True,14,GRANTED,?utm_source=google,video_engagement,q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_531,STREAM_33,G-12089,lead_submit,False,3229,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_515,STREAM_51,G-35720,purchase,False,4041,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_542,STREAM_45,G-36747,purchase,True,2541,True,2,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_543,STREAM_19,G-69267,lead_submit,False,246,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_506,STREAM_37,G-74609,purchase,False,746,True,14,GRANTED,?email=user77@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_538,STREAM_27,G-15324,lead_submit,False,1481,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_544,STREAM_27,G-65620,lead_submit,False,966,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Spring Retargeting 2026,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_514,STREAM_19,G-93964,page_view,True,413,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_540,STREAM_30,G-24254,purchase,False,3041,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Disabled,Active
GA4_533,STREAM_60,G-66433,session_start,False,2747,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_515,STREAM_49,G-24856,session_start,False,2095,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_516,STREAM_43,G-60825,session_start,False,2959,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_527,STREAM_22,G-38882,purchase,False,2681,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_505,STREAM_32,G-46744,lead_submit,False,3572,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Evergreen Brand,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_521,STREAM_33,G-69277,session_start,False,3470,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_522,STREAM_51,G-50229,session_start,True,268,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_540,STREAM_14,G-58479,lead_submit,True,3475,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Spring Retargeting 2026,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_504,STREAM_58,G-14707,page_view,False,2382,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_517,STREAM_24,G-43481,purchase,False,3722,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Evergreen Brand,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_514,STREAM_32,G-69259,purchase,False,833,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Evergreen Brand,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_527,STREAM_38,G-93298,session_start,True,2766,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,paypal.com,Enabled,Active
GA4_507,STREAM_26,G-23399,session_start,True,1358,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_534,STREAM_46,G-50926,session_start,True,2093,True,14,GRANTED,?utm_source=google,video_engagement,spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
